order_id,customer_id,product_id,order_date,quantity,price,revenue,city
O02037,C0248,P59,2024-09-17,1,129.0,129.0,Hyderabad
O02038,C0485,P39,2024-01-24,1,973.0,973.0,Hyderabad
O02039,C0365,P16,2024-06-04,1,726.0,726.0,Hyderabad
O02040,C0473,P43,2024-11-28,1,806.0,806.0,Delhi
O02041,C0439,P51,2024-06-30,1,176.0,176.0,Mumbai
O02042,C0376,P12,2024-11-18,2,849.0,1698.0,Hyderabad
O02043,C0392,P19,2024-03-26,1,891.0,891.0,Delhi
O02044,C0189,P10,2024-09-16,1,1019.0,1019.0,Ahmedabad
O02045,C0252,P1,2024-12-26,1,905.0,905.0,Chennai
O02046,C0194,P31,2024-07-03,1,1019.0,1019.0,Mumbai
O02047,C0101,P41,2024-02-25,2,820.0,1640.0,Chennai
O02048,C0160,P35,2024-02-19,1,849.0,849.0,Delhi
O02049,C0104,P36,2024-02-22,1,891.0,891.0,Mumbai
O02050,C0101,P40,2024-07-06,1,891.0,891.0,Chennai
O02051,C0460,P21,2024-08-08,1,466.0,466.0,Delhi
O02052,C0228,P48,2024-08-09,1,235.0,235.0,Bengaluru
O02053,C0074,P18,2024-01-21,2,764.0,1528.0,Bengaluru
O02054,C0328,P25,2024-10-03,2,891.0,1782.0,Hyderabad
O02055,C0199,P55,2024-12-08,1,129.0,129.0,Delhi
O02056,C0108,P53,2024-03-26,2,212.0,424.0,Bengaluru
O02057,C0278,P38,2024-08-25,2,755.0,1510.0,Delhi
O02058,C0298,P25,2024-03-10,1,891.0,891.0,Hyderabad
O02059,C0166,P5,2024-01-16,1,755.0,755.0,Chennai
O02060,C0001,P55,2024-01-25,1,129.0,129.0,Pune
O02061,C0280,P10,2024-01-04,2,1019.0,2038.0,Hyderabad
O02062,C0188,P8,2024-05-12,1,925.0,925.0,Delhi
O02063,C0100,P9,2024-04-21,1,973.0,973.0,Bengaluru
O02064,C0187,P7,2024-10-16,1,811.0,811.0,Bengaluru
O02065,C0308,P33,2024-08-24,1,891.0,891.0,Hyderabad
O02066,C0202,P19,2024-04-09,1,891.0,891.0,Delhi
O02067,C0018,P10,2024-09-30,2,1019.0,2038.0,Hyderabad
O02068,C0340,P43,2024-10-12,1,806.0,806.0,Pune
O02069,C0004,P4,2024-03-14,1,403.0,403.0,Mumbai
O02070,C0486,P35,2024-01-19,1,849.0,849.0,Chennai
O02071,C0057,P34,2024-10-07,2,973.0,1946.0,Pune
O02072,C0455,P53,2024-06-11,1,212.0,212.0,Bengaluru
O02073,C0151,P15,2024-08-24,2,1572.0,3144.0,Chennai
O02074,C0131,P33,2024-03-12,1,891.0,891.0,Ahmedabad
O02075,C0200,P19,2024-12-21,1,891.0,891.0,Bengaluru
O02076,C0326,P40,2024-08-23,1,891.0,891.0,Pune
O02077,C0371,P58,2024-09-30,2,165.0,330.0,Chennai
O02078,C0328,P56,2024-05-02,2,165.0,330.0,Hyderabad
O02079,C0190,P47,2024-09-22,1,176.0,176.0,Mumbai
O02080,C0455,P19,2024-10-01,1,891.0,891.0,Bengaluru
O02081,C0373,P45,2024-09-11,1,466.0,466.0,Delhi
O02082,C0474,P18,2024-08-17,2,764.0,1528.0,Delhi
O02083,C0371,P55,2024-03-25,1,129.0,129.0,Chennai
O02084,C0378,P2,2024-07-23,2,806.0,1612.0,Mumbai
O02085,C0049,P39,2024-12-02,1,973.0,973.0,Ahmedabad
O02086,C0258,P54,2024-06-07,1,235.0,235.0,Mumbai
O02087,C0225,P21,2024-08-21,1,466.0,466.0,Bengaluru
O02088,C0378,P59,2024-02-02,1,129.0,129.0,Mumbai
O02089,C0194,P22,2024-05-17,2,871.0,1742.0,Mumbai
O02090,C0212,P8,2024-07-04,1,925.0,925.0,Bengaluru
O02091,C0080,P43,2024-08-16,1,806.0,806.0,Mumbai
O02092,C0355,P19,2024-07-17,1,891.0,891.0,Bengaluru
O02093,C0471,P33,2024-02-08,1,891.0,891.0,Delhi
O02094,C0494,P26,2024-06-01,2,373.0,746.0,Pune
O02095,C0473,P28,2024-07-05,2,471.0,942.0,Delhi
O02096,C0445,P13,2024-07-23,2,747.0,1494.0,Ahmedabad
O02097,C0484,P60,2024-04-24,1,276.0,276.0,Hyderabad
O02098,C0129,P50,2024-05-15,1,176.0,176.0,Chennai
O02099,C0201,P20,2024-10-01,1,820.0,820.0,Mumbai
O02100,C0254,P37,2024-03-04,2,1075.0,2150.0,Chennai
O02101,C0227,P36,2024-10-13,1,891.0,891.0,Delhi
O02102,C0159,P50,2024-06-21,1,176.0,176.0,Chennai
O02103,C0123,P1,2024-12-05,1,905.0,905.0,Chennai
O02104,C0474,P12,2024-04-08,2,849.0,1698.0,Delhi
O02105,C0464,P14,2024-04-30,1,973.0,973.0,Chennai
O02106,C0426,P49,2024-03-28,2,229.0,458.0,Hyderabad
O02107,C0107,P52,2024-06-28,1,229.0,229.0,Delhi
O02108,C0187,P20,2024-06-12,2,820.0,1640.0,Bengaluru
O02109,C0182,P36,2024-09-22,1,891.0,891.0,Mumbai
O02110,C0246,P23,2024-05-16,1,891.0,891.0,Ahmedabad
O02111,C0407,P2,2024-10-12,1,806.0,806.0,Mumbai
O02112,C0287,P2,2024-11-15,1,806.0,806.0,Chennai
O02113,C0332,P14,2024-09-06,1,973.0,973.0,Chennai
O02114,C0473,P60,2024-10-06,1,276.0,276.0,Delhi
O02115,C0304,P56,2024-08-04,1,165.0,165.0,Bengaluru
O02116,C0187,P29,2024-03-03,2,1019.0,2038.0,Bengaluru
O02117,C0145,P46,2024-11-12,2,849.0,1698.0,Delhi
O02118,C0331,P62,2024-07-17,1,129.0,129.0,Mumbai
O02119,C0172,P6,2024-05-13,1,866.0,866.0,Delhi
O02120,C0324,P35,2024-03-20,1,849.0,849.0,Delhi
O02121,C0450,P2,2024-12-18,2,806.0,1612.0,Hyderabad
O02122,C0188,P8,2024-08-16,1,925.0,925.0,Delhi
O02123,C0373,P20,2024-02-26,2,820.0,1640.0,Delhi
O02124,C0460,P33,2024-04-19,1,891.0,891.0,Delhi
O02125,C0161,P19,2024-11-23,2,891.0,1782.0,Pune
O02126,C0056,P6,2024-03-06,1,866.0,866.0,Hyderabad
O02127,C0419,P51,2024-02-04,1,176.0,176.0,Ahmedabad
O02128,C0001,P44,2024-12-06,1,764.0,764.0,Pune
O02129,C0423,P4,2024-05-07,1,403.0,403.0,Hyderabad
O02130,C0277,P20,2024-09-01,2,820.0,1640.0,Chennai
O02131,C0421,P12,2024-06-04,1,849.0,849.0,Chennai
O02132,C0018,P62,2024-03-13,1,129.0,129.0,Hyderabad
O02133,C0422,P19,2024-09-05,1,891.0,891.0,Mumbai
O02134,C0373,P46,2024-11-17,1,849.0,849.0,Delhi
O02135,C0338,P6,2024-12-10,1,866.0,866.0,Delhi
O02136,C0411,P11,2024-12-20,1,973.0,973.0,Pune
O02137,C0096,P62,2024-04-04,1,129.0,129.0,Pune
O02138,C0214,P62,2024-11-15,2,129.0,258.0,Bengaluru
O02139,C0178,P53,2024-04-20,1,212.0,212.0,Delhi
O02140,C0488,P33,2024-12-30,1,891.0,891.0,Delhi
O02141,C0427,P24,2024-11-09,1,755.0,755.0,Hyderabad
O02142,C0478,P15,2024-03-13,2,1572.0,3144.0,Mumbai
O02143,C0413,P16,2024-05-04,2,726.0,1452.0,Pune
O02144,C0408,P27,2024-06-26,1,551.0,551.0,Delhi
O02145,C0397,P12,2024-05-14,2,849.0,1698.0,Ahmedabad
O02146,C0498,P2,2024-05-11,1,806.0,806.0,Bengaluru
O02147,C0453,P60,2024-05-19,1,276.0,276.0,Hyderabad
O02148,C0329,P6,2024-11-06,1,866.0,866.0,Mumbai
O02149,C0118,P31,2024-08-27,1,1019.0,1019.0,Ahmedabad
O02150,C0042,P7,2024-03-14,1,811.0,811.0,Bengaluru
O02151,C0335,P33,2024-02-01,1,891.0,891.0,Ahmedabad
O02152,C0415,P57,2024-08-18,2,165.0,330.0,Delhi
O02153,C0421,P56,2024-06-14,2,165.0,330.0,Chennai
O02154,C0158,P28,2024-09-08,1,471.0,471.0,Pune
O02155,C0468,P40,2024-12-31,1,891.0,891.0,Chennai
O02156,C0079,P10,2024-03-19,1,1019.0,1019.0,Hyderabad
O02157,C0079,P5,2024-12-01,2,755.0,1510.0,Hyderabad
O02158,C0261,P40,2024-09-22,1,891.0,891.0,Bengaluru
O02159,C0200,P32,2024-01-02,1,871.0,871.0,Bengaluru
O02160,C0078,P30,2024-01-25,2,849.0,1698.0,Bengaluru
O02161,C0369,P21,2024-07-14,2,466.0,932.0,Hyderabad
O02162,C0251,P61,2024-01-06,1,223.0,223.0,Chennai
O02163,C0365,P3,2024-08-29,1,1019.0,1019.0,Hyderabad
O02164,C0327,P28,2024-10-26,1,471.0,471.0,Bengaluru
O02165,C0097,P44,2024-01-04,1,764.0,764.0,Ahmedabad
O02166,C0211,P61,2024-03-06,2,223.0,446.0,Pune
O02167,C0491,P26,2024-09-09,1,373.0,373.0,Pune
O02168,C0078,P13,2024-04-02,1,747.0,747.0,Bengaluru
O02169,C0199,P26,2024-06-11,2,373.0,746.0,Delhi
O02170,C0150,P46,2024-03-23,1,849.0,849.0,Hyderabad
O02171,C0240,P45,2024-05-03,1,466.0,466.0,Hyderabad
O02172,C0032,P6,2024-08-24,2,866.0,1732.0,Chennai
O02173,C0113,P7,2024-03-29,1,811.0,811.0,Chennai
O02174,C0339,P49,2024-08-19,1,229.0,229.0,Hyderabad
O02175,C0015,P16,2024-09-04,1,726.0,726.0,Delhi
O02176,C0339,P25,2024-04-24,1,891.0,891.0,Hyderabad
O02177,C0015,P14,2024-09-27,1,973.0,973.0,Delhi
O02178,C0111,P41,2024-04-29,2,820.0,1640.0,Chennai
O02179,C0210,P38,2024-08-28,1,755.0,755.0,Hyderabad
O02180,C0385,P22,2024-10-19,1,871.0,871.0,Mumbai
O02181,C0183,P35,2024-12-04,2,849.0,1698.0,Hyderabad
O02182,C0452,P33,2024-10-03,1,891.0,891.0,Mumbai
O02183,C0282,P19,2024-10-20,1,891.0,891.0,Ahmedabad
O02184,C0105,P48,2024-03-19,1,235.0,235.0,Delhi
O02185,C0207,P1,2024-08-15,2,905.0,1810.0,Ahmedabad
O02186,C0044,P24,2024-03-10,1,755.0,755.0,Pune
O02187,C0351,P52,2024-06-29,1,229.0,229.0,Chennai
O02188,C0197,P7,2024-06-27,1,811.0,811.0,Bengaluru
O02189,C0453,P20,2024-10-24,1,820.0,820.0,Hyderabad
O02190,C0260,P15,2024-07-20,1,1572.0,1572.0,Ahmedabad
O02191,C0107,P59,2024-12-20,1,129.0,129.0,Delhi
O02192,C0389,P45,2024-01-23,2,466.0,932.0,Mumbai
O02193,C0361,P30,2024-02-01,1,849.0,849.0,Hyderabad
O02194,C0464,P43,2024-05-29,1,806.0,806.0,Chennai
O02195,C0196,P50,2024-04-12,1,176.0,176.0,Bengaluru
O02196,C0265,P1,2024-02-17,1,905.0,905.0,Chennai
O02197,C0293,P6,2024-01-24,1,866.0,866.0,Pune
O02198,C0362,P38,2024-07-06,1,755.0,755.0,Delhi
O02199,C0047,P9,2024-07-15,2,973.0,1946.0,Chennai
O02200,C0269,P53,2024-01-05,1,212.0,212.0,Pune
O02201,C0013,P13,2024-12-01,1,747.0,747.0,Bengaluru
O02202,C0136,P24,2024-11-19,2,755.0,1510.0,Chennai
O02203,C0288,P62,2024-10-10,1,129.0,129.0,Hyderabad
O02204,C0393,P60,2024-01-11,1,276.0,276.0,Ahmedabad
O02205,C0294,P61,2024-03-27,1,223.0,223.0,Hyderabad
O02206,C0207,P11,2024-07-31,2,973.0,1946.0,Ahmedabad
O02207,C0096,P12,2024-04-15,1,849.0,849.0,Pune
O02208,C0078,P62,2024-10-11,1,129.0,129.0,Bengaluru
O02209,C0171,P34,2024-01-25,1,973.0,973.0,Ahmedabad
O02210,C0138,P3,2024-03-26,1,1019.0,1019.0,Pune
O02211,C0490,P34,2024-06-13,1,973.0,973.0,Ahmedabad
O02212,C0412,P60,2024-04-10,1,276.0,276.0,Ahmedabad
O02213,C0500,P41,2024-11-17,1,820.0,820.0,Ahmedabad
O02214,C0470,P46,2024-02-17,1,849.0,849.0,Delhi
O02215,C0126,P56,2024-11-22,1,165.0,165.0,Mumbai
O02216,C0024,P53,2024-03-20,1,212.0,212.0,Mumbai
O02217,C0426,P48,2024-12-09,2,235.0,470.0,Hyderabad
O02218,C0473,P27,2024-12-11,1,551.0,551.0,Delhi
O02219,C0044,P39,2024-10-03,1,973.0,973.0,Pune
O02220,C0197,P22,2024-11-26,1,871.0,871.0,Bengaluru
O02221,C0358,P5,2024-03-10,2,755.0,1510.0,Bengaluru
O02222,C0386,P52,2024-09-11,2,229.0,458.0,Bengaluru
O02223,C0215,P5,2024-02-06,1,755.0,755.0,Pune
O02224,C0446,P60,2024-04-16,1,276.0,276.0,Delhi
O02225,C0267,P59,2024-10-21,1,129.0,129.0,Chennai
O02226,C0300,P37,2024-12-18,1,1075.0,1075.0,Pune
O02227,C0209,P9,2024-09-09,1,973.0,973.0,Delhi
O02228,C0115,P49,2024-07-22,1,229.0,229.0,Bengaluru
O02229,C0074,P2,2024-02-19,1,806.0,806.0,Bengaluru
O02230,C0445,P23,2024-08-09,1,891.0,891.0,Ahmedabad
O02231,C0071,P17,2024-10-18,1,849.0,849.0,Mumbai
O02232,C0460,P13,2024-01-18,1,747.0,747.0,Delhi
O02233,C0102,P3,2024-09-14,1,1019.0,1019.0,Pune
O02234,C0086,P40,2024-09-20,1,891.0,891.0,Mumbai
O02235,C0168,P59,2024-06-29,1,129.0,129.0,Chennai
O02236,C0476,P14,2024-11-13,1,973.0,973.0,Hyderabad
O02237,C0087,P23,2024-12-03,1,891.0,891.0,Pune
O02238,C0299,P8,2024-12-05,2,925.0,1850.0,Chennai
O02239,C0402,P58,2024-01-26,1,165.0,165.0,Mumbai
O02240,C0076,P24,2024-09-03,1,755.0,755.0,Ahmedabad
O02241,C0059,P8,2024-10-12,1,925.0,925.0,Bengaluru
O02242,C0434,P55,2024-06-26,1,129.0,129.0,Pune
O02243,C0185,P6,2024-08-13,1,866.0,866.0,Pune
O02244,C0250,P16,2024-05-07,1,726.0,726.0,Ahmedabad
O02245,C0448,P8,2024-08-15,1,925.0,925.0,Ahmedabad
O02246,C0149,P39,2024-08-22,1,973.0,973.0,Bengaluru
O02247,C0331,P23,2024-06-26,1,891.0,891.0,Mumbai
O02248,C0307,P29,2024-04-28,1,1019.0,1019.0,Pune
O02249,C0488,P8,2024-05-09,1,925.0,925.0,Delhi
O02250,C0121,P14,2024-12-23,1,973.0,973.0,Chennai
O02251,C0420,P10,2024-06-01,2,1019.0,2038.0,Bengaluru
O02252,C0074,P60,2024-03-25,2,276.0,552.0,Bengaluru
O02253,C0007,P5,2024-11-24,1,755.0,755.0,Bengaluru
O02254,C0145,P13,2024-03-25,1,747.0,747.0,Delhi
O02255,C0349,P35,2024-02-23,2,849.0,1698.0,Mumbai
O02256,C0385,P60,2024-04-19,1,276.0,276.0,Mumbai
O02257,C0002,P54,2024-01-08,1,235.0,235.0,Bengaluru
O02258,C0491,P54,2024-05-02,1,235.0,235.0,Pune
O02259,C0166,P49,2024-12-15,1,229.0,229.0,Chennai
O02260,C0178,P61,2024-11-11,1,223.0,223.0,Delhi
O02261,C0136,P56,2024-05-30,1,165.0,165.0,Chennai
O02262,C0338,P1,2024-06-30,1,905.0,905.0,Delhi
O02263,C0234,P42,2024-08-23,1,973.0,973.0,Bengaluru
O02264,C0241,P47,2024-02-19,1,176.0,176.0,Pune
O02265,C0020,P18,2024-12-13,1,764.0,764.0,Bengaluru
O02266,C0217,P3,2024-09-12,1,1019.0,1019.0,Chennai
O02267,C0352,P5,2024-09-03,2,755.0,1510.0,Bengaluru
O02268,C0172,P5,2024-11-22,1,755.0,755.0,Delhi
O02269,C0427,P29,2024-12-02,1,1019.0,1019.0,Hyderabad
O02270,C0137,P25,2024-07-09,1,891.0,891.0,Chennai
O02271,C0250,P22,2024-03-27,2,871.0,1742.0,Ahmedabad
O02272,C0047,P13,2024-01-17,1,747.0,747.0,Chennai
O02273,C0218,P39,2024-05-22,1,973.0,973.0,Delhi
O02274,C0293,P45,2024-06-03,1,466.0,466.0,Pune
O02275,C0258,P41,2024-01-03,1,820.0,820.0,Mumbai
O02276,C0365,P48,2024-01-07,1,235.0,235.0,Hyderabad
O02277,C0416,P48,2024-05-28,2,235.0,470.0,Chennai
O02278,C0080,P46,2024-10-22,1,849.0,849.0,Mumbai
O02279,C0141,P48,2024-12-12,1,235.0,235.0,Pune
O02280,C0408,P13,2024-11-01,2,747.0,1494.0,Delhi
O02281,C0156,P3,2024-12-16,1,1019.0,1019.0,Pune
O02282,C0399,P5,2024-11-28,2,755.0,1510.0,Bengaluru
O02283,C0255,P33,2024-09-02,1,891.0,891.0,Mumbai
O02284,C0388,P12,2024-05-20,2,849.0,1698.0,Mumbai
O02285,C0128,P61,2024-01-16,1,223.0,223.0,Hyderabad
O02286,C0345,P39,2024-02-01,1,973.0,973.0,Hyderabad
O02287,C0259,P10,2024-02-05,1,1019.0,1019.0,Ahmedabad
O02288,C0495,P3,2024-12-24,2,1019.0,2038.0,Delhi
O02289,C0099,P20,2024-09-14,2,820.0,1640.0,Ahmedabad
O02290,C0362,P10,2024-03-27,1,1019.0,1019.0,Delhi
O02291,C0095,P13,2024-09-21,1,747.0,747.0,Bengaluru
O02292,C0304,P42,2024-03-19,1,973.0,973.0,Bengaluru
O02293,C0227,P49,2024-06-17,1,229.0,229.0,Delhi
O02294,C0003,P61,2024-11-28,1,223.0,223.0,Mumbai
O02295,C0451,P40,2024-01-12,2,891.0,1782.0,Delhi
O02296,C0259,P55,2024-10-02,1,129.0,129.0,Ahmedabad
O02297,C0015,P54,2024-09-16,2,235.0,470.0,Delhi
O02298,C0151,P56,2024-06-08,1,165.0,165.0,Chennai
O02299,C0389,P19,2024-02-05,2,891.0,1782.0,Mumbai
O02300,C0069,P16,2024-12-14,2,726.0,1452.0,Ahmedabad
O02301,C0480,P37,2024-11-22,2,1075.0,2150.0,Hyderabad
O02302,C0091,P30,2024-09-08,1,849.0,849.0,Hyderabad
O02303,C0355,P22,2024-02-21,1,871.0,871.0,Bengaluru
O02304,C0245,P34,2024-04-12,1,973.0,973.0,Delhi
O02305,C0097,P2,2024-12-03,2,806.0,1612.0,Ahmedabad
O02306,C0211,P37,2024-08-15,2,1075.0,2150.0,Pune
O02307,C0086,P45,2024-10-24,2,466.0,932.0,Mumbai
O02308,C0097,P58,2024-12-02,1,165.0,165.0,Ahmedabad
O02309,C0095,P39,2024-03-02,1,973.0,973.0,Bengaluru
O02310,C0347,P43,2024-12-16,1,806.0,806.0,Mumbai
O02311,C0250,P48,2024-01-14,1,235.0,235.0,Ahmedabad
O02312,C0299,P24,2024-12-17,1,755.0,755.0,Chennai
O02313,C0015,P30,2024-11-12,1,849.0,849.0,Delhi
O02314,C0262,P62,2024-05-24,2,129.0,258.0,Ahmedabad
O02315,C0125,P59,2024-11-04,1,129.0,129.0,Chennai
O02316,C0306,P56,2024-05-11,1,165.0,165.0,Chennai
O02317,C0430,P9,2024-08-01,1,973.0,973.0,Chennai
O02318,C0284,P25,2024-05-21,1,891.0,891.0,Bengaluru
O02319,C0500,P30,2024-02-28,1,849.0,849.0,Ahmedabad
O02320,C0331,P6,2024-03-10,1,866.0,866.0,Mumbai
O02321,C0359,P15,2024-08-26,1,1572.0,1572.0,Ahmedabad
O02322,C0191,P32,2024-08-07,2,871.0,1742.0,Chennai
O02323,C0463,P29,2024-10-26,1,1019.0,1019.0,Pune
O02324,C0375,P36,2024-04-27,1,891.0,891.0,Ahmedabad
O02325,C0304,P60,2024-08-02,1,276.0,276.0,Bengaluru
O02326,C0248,P55,2024-11-29,1,129.0,129.0,Hyderabad
O02327,C0412,P41,2024-04-07,1,820.0,820.0,Ahmedabad
O02328,C0348,P62,2024-01-26,1,129.0,129.0,Mumbai
O02329,C0003,P7,2024-09-04,2,811.0,1622.0,Mumbai
O02330,C0408,P38,2024-01-18,2,755.0,1510.0,Delhi
O02331,C0386,P37,2024-06-25,2,1075.0,2150.0,Bengaluru
O02332,C0001,P27,2024-05-30,1,551.0,551.0,Pune
O02333,C0439,P27,2024-08-29,1,551.0,551.0,Mumbai
O02334,C0001,P24,2024-05-07,1,755.0,755.0,Pune
O02335,C0026,P26,2024-12-30,1,373.0,373.0,Chennai
O02336,C0148,P32,2024-06-20,1,871.0,871.0,Bengaluru
O02337,C0318,P18,2024-04-05,1,764.0,764.0,Pune
O02338,C0350,P31,2024-06-15,2,1019.0,2038.0,Hyderabad
O02339,C0194,P3,2024-12-20,2,1019.0,2038.0,Mumbai
O02340,C0258,P46,2024-02-25,1,849.0,849.0,Mumbai
O02341,C0161,P57,2024-10-27,2,165.0,330.0,Pune
O02342,C0302,P28,2024-04-12,1,471.0,471.0,Bengaluru
O02343,C0465,P13,2024-05-09,2,747.0,1494.0,Delhi
O02344,C0244,P55,2024-03-25,2,129.0,258.0,Pune
O02345,C0447,P30,2024-12-03,1,849.0,849.0,Bengaluru
O02346,C0092,P25,2024-06-18,2,891.0,1782.0,Pune
O02347,C0367,P6,2024-06-20,2,866.0,1732.0,Bengaluru
O02348,C0001,P25,2024-01-24,1,891.0,891.0,Pune
O02349,C0276,P50,2024-01-22,2,176.0,352.0,Delhi
O02350,C0416,P26,2024-10-23,1,373.0,373.0,Chennai
O02351,C0452,P57,2024-05-24,1,165.0,165.0,Mumbai
O02352,C0233,P60,2024-05-21,1,276.0,276.0,Bengaluru
O02353,C0090,P48,2024-01-23,1,235.0,235.0,Delhi
O02354,C0130,P42,2024-12-17,2,973.0,1946.0,Bengaluru
O02355,C0223,P56,2024-10-17,1,165.0,165.0,Ahmedabad
O02356,C0046,P38,2024-02-16,1,755.0,755.0,Chennai
O02357,C0414,P46,2024-10-30,1,849.0,849.0,Delhi
O02358,C0106,P19,2024-10-30,2,891.0,1782.0,Pune
O02359,C0451,P44,2024-07-11,1,764.0,764.0,Delhi
O02360,C0398,P6,2024-02-21,1,866.0,866.0,Ahmedabad
O02361,C0438,P9,2024-01-16,1,973.0,973.0,Pune
O02362,C0320,P58,2024-09-24,1,165.0,165.0,Hyderabad
O02363,C0428,P5,2024-06-08,1,755.0,755.0,Ahmedabad
O02364,C0166,P40,2024-11-06,1,891.0,891.0,Chennai
O02365,C0035,P36,2024-04-22,1,891.0,891.0,Ahmedabad
O02366,C0392,P14,2024-07-16,1,973.0,973.0,Delhi
O02367,C0357,P12,2024-08-17,1,849.0,849.0,Bengaluru
O02368,C0181,P2,2024-03-21,1,806.0,806.0,Hyderabad
O02369,C0251,P53,2024-06-26,1,212.0,212.0,Chennai
O02370,C0228,P11,2024-07-27,1,973.0,973.0,Bengaluru
O02371,C0127,P24,2024-12-07,2,755.0,1510.0,Hyderabad
O02372,C0145,P30,2024-07-29,1,849.0,849.0,Delhi
O02373,C0364,P2,2024-12-10,1,806.0,806.0,Pune
O02374,C0412,P33,2024-05-26,2,891.0,1782.0,Ahmedabad
O02375,C0402,P24,2024-04-24,1,755.0,755.0,Mumbai
O02376,C0184,P8,2024-03-13,1,925.0,925.0,Pune
O02377,C0158,P32,2024-10-22,1,871.0,871.0,Pune
O02378,C0176,P19,2024-03-11,1,891.0,891.0,Mumbai
O02379,C0378,P52,2024-04-09,2,229.0,458.0,Mumbai
O02380,C0340,P8,2024-12-02,1,925.0,925.0,Pune
O02381,C0201,P56,2024-08-31,1,165.0,165.0,Mumbai
O02382,C0210,P4,2024-03-28,1,403.0,403.0,Hyderabad
O02383,C0025,P34,2024-04-17,1,973.0,973.0,Delhi
O02384,C0204,P32,2024-06-08,1,871.0,871.0,Bengaluru
O02385,C0018,P54,2024-10-15,2,235.0,470.0,Hyderabad
O02386,C0239,P22,2024-06-14,1,871.0,871.0,Bengaluru
O02387,C0441,P10,2024-07-18,1,1019.0,1019.0,Mumbai
O02388,C0352,P59,2024-12-30,1,129.0,129.0,Bengaluru
O02389,C0031,P19,2024-03-07,1,891.0,891.0,Hyderabad
O02390,C0350,P20,2024-05-12,1,820.0,820.0,Hyderabad
O02391,C0229,P22,2024-11-17,1,871.0,871.0,Ahmedabad
O02392,C0404,P16,2024-02-16,1,726.0,726.0,Mumbai
O02393,C0385,P23,2024-09-04,1,891.0,891.0,Mumbai
O02394,C0061,P60,2024-08-30,1,276.0,276.0,Pune
O02395,C0151,P6,2024-07-05,1,866.0,866.0,Chennai
O02396,C0123,P19,2024-06-22,2,891.0,1782.0,Chennai
O02397,C0103,P26,2024-02-12,1,373.0,373.0,Mumbai
O02398,C0015,P56,2024-05-02,2,165.0,330.0,Delhi
O02399,C0238,P20,2024-11-03,1,820.0,820.0,Hyderabad
O02400,C0227,P34,2024-12-14,1,973.0,973.0,Delhi
O02401,C0269,P12,2024-10-08,1,849.0,849.0,Pune
O02402,C0328,P16,2024-08-30,1,726.0,726.0,Hyderabad
O02403,C0421,P41,2024-03-05,1,820.0,820.0,Chennai
O02404,C0296,P36,2024-02-17,2,891.0,1782.0,Chennai
O02405,C0221,P37,2024-08-31,1,1075.0,1075.0,Mumbai
O02406,C0083,P50,2024-07-03,1,176.0,176.0,Chennai
O02407,C0269,P24,2024-03-17,1,755.0,755.0,Pune
O02408,C0415,P21,2024-12-11,1,466.0,466.0,Delhi
O02409,C0242,P62,2024-03-14,1,129.0,129.0,Ahmedabad
O02410,C0041,P29,2024-12-01,1,1019.0,1019.0,Hyderabad
O02411,C0500,P47,2024-05-05,1,176.0,176.0,Ahmedabad
O02412,C0273,P43,2024-07-04,1,806.0,806.0,Delhi
O02413,C0489,P57,2024-12-24,1,165.0,165.0,Chennai
O02414,C0444,P48,2024-12-17,1,235.0,235.0,Mumbai
O02415,C0384,P14,2024-09-16,1,973.0,973.0,Delhi
O02416,C0007,P8,2024-07-01,1,925.0,925.0,Bengaluru
O02417,C0488,P48,2024-05-10,2,235.0,470.0,Delhi
O02418,C0152,P15,2024-01-28,1,1572.0,1572.0,Ahmedabad
O02419,C0102,P49,2024-01-20,1,229.0,229.0,Pune
O02420,C0249,P27,2024-01-03,1,551.0,551.0,Ahmedabad
O02421,C0219,P52,2024-08-15,1,229.0,229.0,Ahmedabad
O02422,C0199,P4,2024-09-29,2,403.0,806.0,Delhi
O02423,C0064,P20,2024-11-16,1,820.0,820.0,Ahmedabad
O02424,C0256,P62,2024-02-02,1,129.0,129.0,Bengaluru
O02425,C0314,P56,2024-04-01,1,165.0,165.0,Ahmedabad
O02426,C0418,P53,2024-12-30,1,212.0,212.0,Hyderabad
O02427,C0038,P19,2024-10-08,1,891.0,891.0,Chennai
O02428,C0457,P59,2024-12-17,1,129.0,129.0,Mumbai
O02429,C0489,P38,2024-12-22,1,755.0,755.0,Chennai
O02430,C0307,P51,2024-08-20,1,176.0,176.0,Pune
O02431,C0309,P55,2024-02-16,2,129.0,258.0,Delhi
O02432,C0286,P12,2024-09-18,1,849.0,849.0,Ahmedabad
O02433,C0181,P43,2024-10-08,1,806.0,806.0,Hyderabad
O02434,C0273,P21,2024-09-03,1,466.0,466.0,Delhi
O02435,C0358,P18,2024-12-26,1,764.0,764.0,Bengaluru
O02436,C0477,P37,2024-11-11,2,1075.0,2150.0,Chennai
O02437,C0346,P21,2024-09-27,1,466.0,466.0,Mumbai
O02438,C0097,P19,2024-04-26,2,891.0,1782.0,Ahmedabad
O02439,C0393,P15,2024-10-30,1,1572.0,1572.0,Ahmedabad
O02440,C0407,P3,2024-09-18,1,1019.0,1019.0,Mumbai
O02441,C0311,P41,2024-02-10,1,820.0,820.0,Bengaluru
O02442,C0413,P43,2024-05-24,1,806.0,806.0,Pune
O02443,C0146,P43,2024-10-01,1,806.0,806.0,Hyderabad
