order_id,customer_id,product_id,order_date,quantity,price,revenue,city,year,month,day
O01090,C0437,P35,2024-08-24,1,849.0,849.0,Pune,2024,8,24
O01091,C0192,P55,2024-05-11,1,129.0,129.0,Delhi,2024,5,11
O01092,C0409,P20,2024-11-16,2,820.0,1640.0,Hyderabad,2024,11,16
O01093,C0114,P26,2024-08-06,1,373.0,373.0,Ahmedabad,2024,8,6
O01094,C0274,P23,2024-09-17,1,891.0,891.0,Chennai,2024,9,17
O01095,C0333,P13,2024-10-02,2,747.0,1494.0,Mumbai,2024,10,2
O01096,C0393,P30,2024-06-25,2,849.0,1698.0,Ahmedabad,2024,6,25
O01097,C0448,P21,2024-12-30,1,466.0,466.0,Ahmedabad,2024,12,30
O01098,C0410,P56,2024-07-28,1,165.0,165.0,Delhi,2024,7,28
O01099,C0139,P20,2024-03-15,1,820.0,820.0,Bengaluru,2024,3,15
O01100,C0403,P62,2024-03-30,2,129.0,258.0,Chennai,2024,3,30
O01101,C0452,P9,2024-08-06,1,973.0,973.0,Mumbai,2024,8,6
O01102,C0040,P25,2024-12-20,1,891.0,891.0,Pune,2024,12,20
O01103,C0117,P53,2024-08-13,1,212.0,212.0,Hyderabad,2024,8,13
O01104,C0445,P36,2024-03-25,1,891.0,891.0,Ahmedabad,2024,3,25
O01105,C0353,P7,2024-06-17,1,811.0,811.0,Chennai,2024,6,17
O01106,C0089,P7,2024-05-10,1,811.0,811.0,Bengaluru,2024,5,10
O01107,C0342,P17,2024-06-13,1,849.0,849.0,Bengaluru,2024,6,13
O01108,C0333,P39,2024-05-26,1,973.0,973.0,Mumbai,2024,5,26
O01109,C0026,P56,2024-10-03,1,165.0,165.0,Chennai,2024,10,3
O01110,C0336,P43,2024-07-29,1,806.0,806.0,Bengaluru,2024,7,29
O01111,C0399,P8,2024-09-01,2,925.0,1850.0,Bengaluru,2024,9,1
O01112,C0242,P32,2024-06-13,1,871.0,871.0,Ahmedabad,2024,6,13
O01113,C0353,P51,2024-07-13,1,176.0,176.0,Chennai,2024,7,13
O01114,C0006,P32,2024-08-05,1,871.0,871.0,Chennai,2024,8,5
O01115,C0373,P27,2024-11-22,1,551.0,551.0,Delhi,2024,11,22
O01116,C0304,P9,2024-09-25,1,973.0,973.0,Bengaluru,2024,9,25
O01117,C0337,P58,2024-07-27,2,165.0,330.0,Delhi,2024,7,27
O01118,C0192,P20,2024-05-04,1,820.0,820.0,Delhi,2024,5,4
O01119,C0004,P50,2024-08-07,1,176.0,176.0,Mumbai,2024,8,7
O01120,C0254,P56,2024-03-29,1,165.0,165.0,Chennai,2024,3,29
O01121,C0158,P6,2024-03-05,1,866.0,866.0,Pune,2024,3,5
O01122,C0382,P22,2024-01-08,2,871.0,1742.0,Chennai,2024,1,8
O01123,C0017,P33,2024-10-24,2,891.0,1782.0,Pune,2024,10,24
O01124,C0139,P1,2024-05-08,1,905.0,905.0,Bengaluru,2024,5,8
O01125,C0371,P54,2024-06-26,2,235.0,470.0,Chennai,2024,6,26
O01126,C0405,P4,2024-04-30,1,403.0,403.0,Mumbai,2024,4,30
O01127,C0397,P35,2024-07-07,1,849.0,849.0,Ahmedabad,2024,7,7
O01128,C0085,P15,2024-10-14,1,1572.0,1572.0,Ahmedabad,2024,10,14
O01129,C0467,P12,2024-07-17,1,849.0,849.0,Delhi,2024,7,17
O01130,C0384,P48,2024-04-30,2,235.0,470.0,Delhi,2024,4,30
O01131,C0194,P60,2024-12-22,1,276.0,276.0,Mumbai,2024,12,22
O01132,C0412,P4,2024-07-24,1,403.0,403.0,Ahmedabad,2024,7,24
O01133,C0219,P29,2024-12-24,2,1019.0,2038.0,Ahmedabad,2024,12,24
O01134,C0281,P11,2024-07-20,1,973.0,973.0,Hyderabad,2024,7,20
O01135,C0049,P47,2024-01-25,1,176.0,176.0,Ahmedabad,2024,1,25
O01136,C0371,P58,2024-11-13,1,165.0,165.0,Chennai,2024,11,13
O01137,C0191,P19,2024-05-04,2,891.0,1782.0,Chennai,2024,5,4
O01138,C0483,P15,2024-05-15,1,1572.0,1572.0,Chennai,2024,5,15
O01139,C0363,P27,2024-04-11,1,551.0,551.0,Mumbai,2024,4,11
O01140,C0303,P34,2024-01-16,2,973.0,1946.0,Ahmedabad,2024,1,16
O01141,C0221,P13,2024-03-26,2,747.0,1494.0,Mumbai,2024,3,26
O01142,C0378,P47,2024-07-24,1,176.0,176.0,Mumbai,2024,7,24
O01143,C0356,P10,2024-07-07,1,1019.0,1019.0,Hyderabad,2024,7,7
O01144,C0198,P13,2024-11-07,1,747.0,747.0,Hyderabad,2024,11,7
O01145,C0389,P25,2024-03-05,1,891.0,891.0,Mumbai,2024,3,5
O01146,C0304,P22,2024-12-08,1,871.0,871.0,Bengaluru,2024,12,8
O01147,C0061,P60,2024-01-14,1,276.0,276.0,Pune,2024,1,14
O01148,C0302,P33,2024-12-13,1,891.0,891.0,Bengaluru,2024,12,13
O01149,C0352,P24,2024-07-12,1,755.0,755.0,Bengaluru,2024,7,12
O01150,C0195,P28,2024-04-24,2,471.0,942.0,Hyderabad,2024,4,24
O01151,C0452,P55,2024-06-30,1,129.0,129.0,Mumbai,2024,6,30
O01152,C0439,P33,2024-03-07,1,891.0,891.0,Mumbai,2024,3,7
O01153,C0433,P12,2024-08-25,1,849.0,849.0,Bengaluru,2024,8,25
O01154,C0194,P33,2024-06-16,1,891.0,891.0,Mumbai,2024,6,16
O01155,C0178,P61,2024-06-18,2,223.0,446.0,Delhi,2024,6,18
O01156,C0311,P46,2024-11-21,2,849.0,1698.0,Bengaluru,2024,11,21
O01157,C0443,P18,2024-07-10,1,764.0,764.0,Ahmedabad,2024,7,10
O01158,C0187,P56,2024-03-25,1,165.0,165.0,Bengaluru,2024,3,25
O01159,C0379,P45,2024-04-08,1,466.0,466.0,Bengaluru,2024,4,8
O01160,C0478,P50,2024-05-02,2,176.0,352.0,Mumbai,2024,5,2
O01161,C0133,P6,2024-05-28,1,866.0,866.0,Chennai,2024,5,28
O01162,C0105,P56,2024-04-22,1,165.0,165.0,Delhi,2024,4,22
O01163,C0025,P52,2024-09-10,1,229.0,229.0,Delhi,2024,9,10
O01164,C0284,P11,2024-07-29,2,973.0,1946.0,Bengaluru,2024,7,29
O01165,C0200,P58,2024-11-18,1,165.0,165.0,Bengaluru,2024,11,18
O01166,C0121,P5,2024-03-13,2,755.0,1510.0,Chennai,2024,3,13
O01167,C0379,P6,2024-06-30,1,866.0,866.0,Bengaluru,2024,6,30
O01168,C0237,P37,2024-08-26,1,1075.0,1075.0,Hyderabad,2024,8,26
O01169,C0109,P57,2024-12-22,1,165.0,165.0,Mumbai,2024,12,22
O01170,C0481,P47,2024-02-16,1,176.0,176.0,Hyderabad,2024,2,16
O01171,C0176,P35,2024-07-02,1,849.0,849.0,Mumbai,2024,7,2
O01172,C0068,P52,2024-01-31,1,229.0,229.0,Ahmedabad,2024,1,31
O01173,C0046,P50,2024-10-15,1,176.0,176.0,Chennai,2024,10,15
O01174,C0202,P42,2024-10-06,2,973.0,1946.0,Delhi,2024,10,6
O01175,C0190,P32,2024-11-25,1,871.0,871.0,Mumbai,2024,11,25
O01176,C0068,P35,2024-08-09,1,849.0,849.0,Ahmedabad,2024,8,9
O01177,C0304,P59,2024-06-16,1,129.0,129.0,Bengaluru,2024,6,16
O01178,C0001,P59,2024-03-18,1,129.0,129.0,Pune,2024,3,18
O01179,C0241,P23,2024-02-17,1,891.0,891.0,Pune,2024,2,17
O01180,C0380,P55,2024-11-08,1,129.0,129.0,Pune,2024,11,8
O01181,C0280,P1,2024-01-25,1,905.0,905.0,Hyderabad,2024,1,25
O01182,C0108,P29,2024-12-20,1,1019.0,1019.0,Bengaluru,2024,12,20
O01183,C0384,P10,2024-07-25,2,1019.0,2038.0,Delhi,2024,7,25
O01184,C0033,P56,2024-11-20,1,165.0,165.0,Pune,2024,11,20
O01185,C0183,P7,2024-05-14,2,811.0,1622.0,Hyderabad,2024,5,14
O01186,C0395,P16,2024-07-04,2,726.0,1452.0,Hyderabad,2024,7,4
O01187,C0443,P4,2024-04-30,1,403.0,403.0,Ahmedabad,2024,4,30
O01188,C0234,P33,2024-07-11,1,891.0,891.0,Bengaluru,2024,7,11
O01189,C0008,P50,2024-09-29,1,176.0,176.0,Ahmedabad,2024,9,29
O01190,C0395,P21,2024-08-02,1,466.0,466.0,Hyderabad,2024,8,2
O01191,C0347,P47,2024-10-04,1,176.0,176.0,Mumbai,2024,10,4
O01192,C0253,P15,2024-02-27,1,1572.0,1572.0,Ahmedabad,2024,2,27
O01193,C0233,P60,2024-04-21,1,276.0,276.0,Bengaluru,2024,4,21
O01194,C0345,P20,2024-05-25,1,820.0,820.0,Hyderabad,2024,5,25
O01195,C0251,P29,2024-03-10,1,1019.0,1019.0,Chennai,2024,3,10
O01196,C0372,P22,2024-08-19,1,871.0,871.0,Ahmedabad,2024,8,19
O01197,C0150,P59,2024-05-16,1,129.0,129.0,Hyderabad,2024,5,16
O01198,C0203,P50,2024-06-13,2,176.0,352.0,Bengaluru,2024,6,13
O01199,C0194,P46,2024-04-01,1,849.0,849.0,Mumbai,2024,4,1
O01200,C0436,P49,2024-11-01,1,229.0,229.0,Pune,2024,11,1
O01201,C0460,P26,2024-08-30,2,373.0,746.0,Delhi,2024,8,30
O01202,C0481,P3,2024-04-06,2,1019.0,2038.0,Hyderabad,2024,4,6
O01203,C0008,P25,2024-04-24,1,891.0,891.0,Ahmedabad,2024,4,24
O01204,C0029,P61,2024-06-29,1,223.0,223.0,Hyderabad,2024,6,29
O01205,C0052,P5,2024-03-06,1,755.0,755.0,Bengaluru,2024,3,6
O01206,C0421,P13,2024-05-31,1,747.0,747.0,Chennai,2024,5,31
O01207,C0226,P23,2024-09-13,2,891.0,1782.0,Pune,2024,9,13
O01208,C0389,P3,2024-02-28,2,1019.0,2038.0,Mumbai,2024,2,28
O01209,C0008,P11,2024-10-30,1,973.0,973.0,Ahmedabad,2024,10,30
O01210,C0382,P53,2024-06-01,1,212.0,212.0,Chennai,2024,6,1
O01211,C0475,P36,2024-11-22,1,891.0,891.0,Chennai,2024,11,22
O01212,C0440,P55,2024-01-29,2,129.0,258.0,Bengaluru,2024,1,29
O01213,C0248,P43,2024-02-25,1,806.0,806.0,Hyderabad,2024,2,25
O01214,C0048,P54,2024-05-21,2,235.0,470.0,Bengaluru,2024,5,21
O01215,C0336,P16,2024-03-25,1,726.0,726.0,Bengaluru,2024,3,25
O01216,C0060,P28,2024-05-29,1,471.0,471.0,Hyderabad,2024,5,29
O01217,C0358,P59,2024-05-14,1,129.0,129.0,Bengaluru,2024,5,14
O01218,C0325,P1,2024-02-27,1,905.0,905.0,Hyderabad,2024,2,27
O01219,C0236,P53,2024-06-04,2,212.0,424.0,Mumbai,2024,6,4
O01220,C0266,P22,2024-09-16,1,871.0,871.0,Ahmedabad,2024,9,16
O01221,C0406,P17,2024-03-08,2,849.0,1698.0,Hyderabad,2024,3,8
O01222,C0376,P2,2024-04-09,1,806.0,806.0,Hyderabad,2024,4,9
O01223,C0063,P27,2024-05-26,2,551.0,1102.0,Hyderabad,2024,5,26
O01224,C0260,P60,2024-05-22,1,276.0,276.0,Ahmedabad,2024,5,22
O01225,C0449,P27,2024-06-28,2,551.0,1102.0,Ahmedabad,2024,6,28
O01226,C0047,P51,2024-11-24,2,176.0,352.0,Chennai,2024,11,24
O01227,C0319,P30,2024-04-17,1,849.0,849.0,Bengaluru,2024,4,17
O01228,C0449,P21,2024-05-11,1,466.0,466.0,Ahmedabad,2024,5,11
O01229,C0286,P53,2024-11-27,2,212.0,424.0,Ahmedabad,2024,11,27
O01230,C0377,P49,2024-04-15,1,229.0,229.0,Pune,2024,4,15
O01231,C0100,P19,2024-10-04,1,891.0,891.0,Bengaluru,2024,10,4
O01232,C0398,P36,2024-06-30,1,891.0,891.0,Ahmedabad,2024,6,30
O01233,C0007,P21,2024-02-08,2,466.0,932.0,Bengaluru,2024,2,8
O01234,C0494,P57,2024-06-12,1,165.0,165.0,Pune,2024,6,12
O01235,C0049,P17,2024-08-26,1,849.0,849.0,Ahmedabad,2024,8,26
O01236,C0063,P19,2024-05-27,1,891.0,891.0,Hyderabad,2024,5,27
O01237,C0151,P10,2024-01-27,1,1019.0,1019.0,Chennai,2024,1,27
O01238,C0057,P38,2024-06-21,1,755.0,755.0,Pune,2024,6,21
O01239,C0260,P18,2024-02-19,1,764.0,764.0,Ahmedabad,2024,2,19
O01240,C0445,P60,2024-09-17,1,276.0,276.0,Ahmedabad,2024,9,17
O01241,C0309,P51,2024-10-02,1,176.0,176.0,Delhi,2024,10,2
O01242,C0198,P44,2024-04-13,1,764.0,764.0,Hyderabad,2024,4,13
O01243,C0078,P25,2024-07-27,1,891.0,891.0,Bengaluru,2024,7,27
O01244,C0456,P36,2024-05-20,1,891.0,891.0,Chennai,2024,5,20
O01245,C0487,P29,2024-11-15,1,1019.0,1019.0,Hyderabad,2024,11,15
O01246,C0253,P51,2024-08-16,1,176.0,176.0,Ahmedabad,2024,8,16
O01247,C0120,P29,2024-05-31,1,1019.0,1019.0,Delhi,2024,5,31
O01248,C0219,P50,2024-05-25,1,176.0,176.0,Ahmedabad,2024,5,25
O01249,C0071,P30,2024-01-04,1,849.0,849.0,Mumbai,2024,1,4
O01250,C0369,P22,2024-10-01,1,871.0,871.0,Hyderabad,2024,10,1
O01251,C0189,P28,2024-11-23,1,471.0,471.0,Ahmedabad,2024,11,23
O01252,C0302,P35,2024-05-30,1,849.0,849.0,Bengaluru,2024,5,30
O01253,C0372,P34,2024-07-21,1,973.0,973.0,Ahmedabad,2024,7,21
O01254,C0068,P40,2024-02-27,2,891.0,1782.0,Ahmedabad,2024,2,27
O01255,C0214,P4,2024-02-16,1,403.0,403.0,Bengaluru,2024,2,16
O01256,C0244,P47,2024-11-23,2,176.0,352.0,Pune,2024,11,23
O01257,C0398,P34,2024-07-31,1,973.0,973.0,Ahmedabad,2024,7,31
O01258,C0403,P38,2024-02-11,1,755.0,755.0,Chennai,2024,2,11
O01259,C0017,P29,2024-03-09,2,1019.0,2038.0,Pune,2024,3,9
O01260,C0385,P16,2024-09-15,1,726.0,726.0,Mumbai,2024,9,15
O01261,C0260,P7,2024-09-10,2,811.0,1622.0,Ahmedabad,2024,9,10
O01262,C0430,P57,2024-01-24,2,165.0,330.0,Chennai,2024,1,24
O01263,C0316,P31,2024-02-07,2,1019.0,2038.0,Hyderabad,2024,2,7
O01264,C0153,P14,2024-06-01,1,973.0,973.0,Mumbai,2024,6,1
O01265,C0034,P61,2024-10-20,2,223.0,446.0,Bengaluru,2024,10,20
O01266,C0113,P53,2024-06-10,1,212.0,212.0,Chennai,2024,6,10
O01267,C0450,P36,2024-05-20,1,891.0,891.0,Hyderabad,2024,5,20
O01268,C0018,P17,2024-05-15,1,849.0,849.0,Hyderabad,2024,5,15
O01269,C0077,P2,2024-02-19,1,806.0,806.0,Ahmedabad,2024,2,19
O01270,C0330,P37,2024-08-29,1,1075.0,1075.0,Chennai,2024,8,29
O01271,C0228,P21,2024-08-06,1,466.0,466.0,Bengaluru,2024,8,6
O01272,C0030,P15,2024-03-21,2,1572.0,3144.0,Ahmedabad,2024,3,21
O01273,C0353,P45,2024-05-21,1,466.0,466.0,Chennai,2024,5,21
O01274,C0148,P55,2024-02-10,1,129.0,129.0,Bengaluru,2024,2,10
O01275,C0473,P52,2024-12-18,1,229.0,229.0,Delhi,2024,12,18
O01276,C0067,P12,2024-03-09,1,849.0,849.0,Delhi,2024,3,9
O01277,C0210,P20,2024-08-05,2,820.0,1640.0,Hyderabad,2024,8,5
O01278,C0282,P42,2024-10-23,1,973.0,973.0,Ahmedabad,2024,10,23
O01279,C0167,P52,2024-04-15,1,229.0,229.0,Ahmedabad,2024,4,15
O01280,C0318,P11,2024-10-27,1,973.0,973.0,Pune,2024,10,27
O01281,C0250,P49,2024-01-28,1,229.0,229.0,Ahmedabad,2024,1,28
O01282,C0174,P9,2024-01-08,1,973.0,973.0,Chennai,2024,1,8
O01283,C0273,P44,2024-03-29,2,764.0,1528.0,Delhi,2024,3,29
O01284,C0330,P33,2024-03-09,1,891.0,891.0,Chennai,2024,3,9
O01285,C0202,P47,2024-04-29,1,176.0,176.0,Delhi,2024,4,29
O01286,C0113,P21,2024-08-09,1,466.0,466.0,Chennai,2024,8,9
O01287,C0004,P13,2024-07-09,1,747.0,747.0,Mumbai,2024,7,9
O01288,C0078,P43,2024-08-09,1,806.0,806.0,Bengaluru,2024,8,9
O01289,C0068,P56,2024-10-20,2,165.0,330.0,Ahmedabad,2024,10,20
O01290,C0498,P31,2024-06-16,1,1019.0,1019.0,Bengaluru,2024,6,16
O01291,C0127,P50,2024-09-12,2,176.0,352.0,Hyderabad,2024,9,12
O01292,C0249,P14,2024-02-19,1,973.0,973.0,Ahmedabad,2024,2,19
O01293,C0402,P5,2024-08-03,1,755.0,755.0,Mumbai,2024,8,3
O01294,C0385,P40,2024-03-15,1,891.0,891.0,Mumbai,2024,3,15
O01295,C0086,P1,2024-12-19,1,905.0,905.0,Mumbai,2024,12,19
O01296,C0252,P18,2024-09-29,2,764.0,1528.0,Chennai,2024,9,29
O01297,C0070,P19,2024-02-08,1,891.0,891.0,Pune,2024,2,8
O01298,C0120,P28,2024-04-02,1,471.0,471.0,Delhi,2024,4,2
O01299,C0050,P60,2024-11-14,1,276.0,276.0,Pune,2024,11,14
O01300,C0112,P59,2024-03-17,1,129.0,129.0,Bengaluru,2024,3,17
O01301,C0475,P6,2024-09-15,1,866.0,866.0,Chennai,2024,9,15
O01302,C0449,P39,2024-11-19,1,973.0,973.0,Ahmedabad,2024,11,19
O01303,C0490,P14,2024-07-26,1,973.0,973.0,Ahmedabad,2024,7,26
O01304,C0175,P7,2024-06-07,1,811.0,811.0,Hyderabad,2024,6,7
O01305,C0212,P10,2024-09-05,2,1019.0,2038.0,Bengaluru,2024,9,5
O01306,C0253,P14,2024-06-03,1,973.0,973.0,Ahmedabad,2024,6,3
O01307,C0391,P24,2024-05-24,1,755.0,755.0,Pune,2024,5,24
O01308,C0406,P58,2024-03-25,1,165.0,165.0,Hyderabad,2024,3,25
O01309,C0167,P8,2024-07-07,2,925.0,1850.0,Ahmedabad,2024,7,7
O01310,C0430,P21,2024-07-16,1,466.0,466.0,Chennai,2024,7,16
O01311,C0338,P9,2024-10-31,1,973.0,973.0,Delhi,2024,10,31
O01312,C0318,P51,2024-09-25,1,176.0,176.0,Pune,2024,9,25
O01313,C0456,P12,2024-01-24,1,849.0,849.0,Chennai,2024,1,24
O01314,C0432,P48,2024-06-03,2,235.0,470.0,Ahmedabad,2024,6,3
O01315,C0166,P51,2024-02-14,1,176.0,176.0,Chennai,2024,2,14
O01316,C0385,P60,2024-10-24,1,276.0,276.0,Mumbai,2024,10,24
O01317,C0345,P4,2024-01-27,2,403.0,806.0,Hyderabad,2024,1,27
O01318,C0370,P5,2024-11-08,1,755.0,755.0,Pune,2024,11,8
O01319,C0296,P27,2024-03-31,1,551.0,551.0,Chennai,2024,3,31
O01320,C0002,P62,2024-11-09,1,129.0,129.0,Bengaluru,2024,11,9
O01321,C0059,P38,2024-01-15,2,755.0,1510.0,Bengaluru,2024,1,15
O01322,C0103,P55,2024-03-08,2,129.0,258.0,Mumbai,2024,3,8
O01323,C0242,P2,2024-09-04,2,806.0,1612.0,Ahmedabad,2024,9,4
O01324,C0437,P50,2024-03-08,1,176.0,176.0,Pune,2024,3,8
O01325,C0286,P42,2024-09-05,1,973.0,973.0,Ahmedabad,2024,9,5
O01326,C0396,P50,2024-11-23,1,176.0,176.0,Bengaluru,2024,11,23
O01327,C0062,P4,2024-07-14,1,403.0,403.0,Pune,2024,7,14
O01328,C0239,P49,2024-10-21,1,229.0,229.0,Bengaluru,2024,10,21
O01329,C0351,P45,2024-12-05,1,466.0,466.0,Chennai,2024,12,5
O01330,C0172,P46,2024-11-30,2,849.0,1698.0,Delhi,2024,11,30
O01331,C0103,P15,2024-06-04,1,1572.0,1572.0,Mumbai,2024,6,4
O01332,C0388,P53,2024-06-09,1,212.0,212.0,Mumbai,2024,6,9
O01333,C0179,P1,2024-08-14,2,905.0,1810.0,Mumbai,2024,8,14
O01334,C0441,P17,2024-01-15,1,849.0,849.0,Mumbai,2024,1,15
O01335,C0416,P35,2024-02-20,1,849.0,849.0,Chennai,2024,2,20
O01336,C0056,P52,2024-10-21,2,229.0,458.0,Hyderabad,2024,10,21
O01337,C0256,P48,2024-02-14,1,235.0,235.0,Bengaluru,2024,2,14
O01338,C0436,P48,2024-08-24,1,235.0,235.0,Pune,2024,8,24
O01339,C0433,P29,2024-07-23,1,1019.0,1019.0,Bengaluru,2024,7,23
O01340,C0189,P37,2024-07-24,1,1075.0,1075.0,Ahmedabad,2024,7,24
O01341,C0023,P48,2024-11-24,1,235.0,235.0,Delhi,2024,11,24
O01342,C0194,P15,2024-08-29,2,1572.0,3144.0,Mumbai,2024,8,29
O01343,C0451,P57,2024-09-28,1,165.0,165.0,Delhi,2024,9,28
O01344,C0340,P28,2024-06-27,1,471.0,471.0,Pune,2024,6,27
O01345,C0300,P33,2024-07-24,1,891.0,891.0,Pune,2024,7,24
O01346,C0115,P6,2024-03-31,1,866.0,866.0,Bengaluru,2024,3,31
O01347,C0096,P54,2024-07-01,1,235.0,235.0,Pune,2024,7,1
O01348,C0046,P2,2024-03-01,1,806.0,806.0,Chennai,2024,3,1
O01349,C0462,P11,2024-08-04,1,973.0,973.0,Hyderabad,2024,8,4
O01350,C0192,P57,2024-10-23,1,165.0,165.0,Delhi,2024,10,23
O01351,C0170,P30,2024-05-06,1,849.0,849.0,Chennai,2024,5,6
O01352,C0158,P47,2024-08-10,2,176.0,352.0,Pune,2024,8,10
O01353,C0184,P36,2024-10-06,1,891.0,891.0,Pune,2024,10,6
O01354,C0486,P48,2024-01-08,1,235.0,235.0,Chennai,2024,1,8
O01355,C0327,P44,2024-11-07,1,764.0,764.0,Bengaluru,2024,11,7
O01356,C0408,P3,2024-07-31,1,1019.0,1019.0,Delhi,2024,7,31
O01357,C0321,P5,2024-11-23,1,755.0,755.0,Pune,2024,11,23
O01358,C0068,P12,2024-08-11,1,849.0,849.0,Ahmedabad,2024,8,11
O01359,C0480,P13,2024-03-26,1,747.0,747.0,Hyderabad,2024,3,26
O01360,C0107,P48,2024-05-01,1,235.0,235.0,Delhi,2024,5,1
O01361,C0349,P48,2024-01-21,1,235.0,235.0,Mumbai,2024,1,21
O01362,C0234,P14,2024-03-05,1,973.0,973.0,Bengaluru,2024,3,5
O01363,C0296,P12,2024-03-03,1,849.0,849.0,Chennai,2024,3,3
O01364,C0016,P38,2024-06-24,2,755.0,1510.0,Mumbai,2024,6,24
O01365,C0380,P14,2024-02-29,1,973.0,973.0,Pune,2024,2,29
O01366,C0116,P42,2024-03-10,1,973.0,973.0,Chennai,2024,3,10
O01367,C0162,P19,2024-02-29,1,891.0,891.0,Chennai,2024,2,29
O01368,C0049,P54,2024-06-04,1,235.0,235.0,Ahmedabad,2024,6,4
O01369,C0444,P9,2024-09-28,2,973.0,1946.0,Mumbai,2024,9,28
O01370,C0448,P26,2024-11-19,1,373.0,373.0,Ahmedabad,2024,11,19
O01371,C0457,P43,2024-11-07,1,806.0,806.0,Mumbai,2024,11,7
O01372,C0156,P27,2024-05-25,1,551.0,551.0,Pune,2024,5,25
O01373,C0254,P40,2024-12-10,1,891.0,891.0,Chennai,2024,12,10
O01374,C0176,P16,2024-11-27,2,726.0,1452.0,Mumbai,2024,11,27
O01375,C0402,P54,2024-02-21,1,235.0,235.0,Mumbai,2024,2,21
O01376,C0151,P51,2024-11-26,1,176.0,176.0,Chennai,2024,11,26
O01377,C0394,P11,2024-03-22,1,973.0,973.0,Delhi,2024,3,22
O01378,C0147,P17,2024-01-20,1,849.0,849.0,Mumbai,2024,1,20
O01379,C0168,P58,2024-11-19,2,165.0,330.0,Chennai,2024,11,19
O01380,C0046,P37,2024-06-19,1,1075.0,1075.0,Chennai,2024,6,19
O01381,C0489,P18,2024-08-29,1,764.0,764.0,Chennai,2024,8,29
O01382,C0115,P43,2024-11-21,1,806.0,806.0,Bengaluru,2024,11,21
O01383,C0273,P12,2024-04-05,1,849.0,849.0,Delhi,2024,4,5
O01384,C0087,P13,2024-05-27,2,747.0,1494.0,Pune,2024,5,27
O01385,C0120,P26,2024-02-17,1,373.0,373.0,Delhi,2024,2,17
O01386,C0253,P58,2024-10-18,2,165.0,330.0,Ahmedabad,2024,10,18
O01387,C0090,P34,2024-10-05,1,973.0,973.0,Delhi,2024,10,5
O01388,C0062,P22,2024-06-26,1,871.0,871.0,Pune,2024,6,26
O01389,C0057,P3,2024-08-24,1,1019.0,1019.0,Pune,2024,8,24
O01390,C0450,P33,2024-07-08,1,891.0,891.0,Hyderabad,2024,7,8
O01391,C0056,P3,2024-12-08,1,1019.0,1019.0,Hyderabad,2024,12,8
O01392,C0136,P35,2024-04-28,1,849.0,849.0,Chennai,2024,4,28
O01393,C0417,P21,2024-12-01,2,466.0,932.0,Hyderabad,2024,12,1
O01394,C0380,P26,2024-09-15,1,373.0,373.0,Pune,2024,9,15
O01395,C0102,P51,2024-11-29,1,176.0,176.0,Pune,2024,11,29
O01396,C0121,P44,2024-11-21,1,764.0,764.0,Chennai,2024,11,21
O01397,C0271,P18,2024-06-22,1,764.0,764.0,Delhi,2024,6,22
O01398,C0169,P8,2024-01-25,1,925.0,925.0,Delhi,2024,1,25
O01399,C0318,P10,2024-06-01,1,1019.0,1019.0,Pune,2024,6,1
O01400,C0248,P10,2024-11-23,1,1019.0,1019.0,Hyderabad,2024,11,23
O01401,C0036,P4,2024-07-07,1,403.0,403.0,Bengaluru,2024,7,7
O01402,C0299,P19,2024-03-22,1,891.0,891.0,Chennai,2024,3,22
O01403,C0463,P16,2024-04-16,1,726.0,726.0,Pune,2024,4,16
O01404,C0205,P61,2024-06-15,1,223.0,223.0,Chennai,2024,6,15
O01405,C0429,P49,2024-07-04,1,229.0,229.0,Pune,2024,7,4
O01406,C0019,P15,2024-04-20,1,1572.0,1572.0,Hyderabad,2024,4,20
O01407,C0287,P61,2024-09-26,1,223.0,223.0,Chennai,2024,9,26
O01408,C0277,P18,2024-09-13,2,764.0,1528.0,Chennai,2024,9,13
O01409,C0469,P22,2024-03-06,1,871.0,871.0,Chennai,2024,3,6
O01410,C0381,P39,2024-11-09,1,973.0,973.0,Mumbai,2024,11,9
O01411,C0290,P16,2024-01-13,2,726.0,1452.0,Delhi,2024,1,13
O01412,C0164,P43,2024-07-11,1,806.0,806.0,Chennai,2024,7,11
O01413,C0078,P35,2024-08-30,2,849.0,1698.0,Bengaluru,2024,8,30
O01414,C0398,P55,2024-12-19,1,129.0,129.0,Ahmedabad,2024,12,19
O01415,C0049,P24,2024-04-14,1,755.0,755.0,Ahmedabad,2024,4,14
O01416,C0011,P38,2024-08-28,1,755.0,755.0,Hyderabad,2024,8,28
O01417,C0252,P2,2024-09-03,1,806.0,806.0,Chennai,2024,9,3
O01418,C0424,P8,2024-09-15,1,925.0,925.0,Delhi,2024,9,15
O01419,C0061,P33,2024-02-07,1,891.0,891.0,Pune,2024,2,7
O01420,C0268,P6,2024-10-05,1,866.0,866.0,Bengaluru,2024,10,5
O01421,C0018,P41,2024-11-23,1,820.0,820.0,Hyderabad,2024,11,23
O01422,C0215,P29,2024-02-27,1,1019.0,1019.0,Pune,2024,2,27
O01423,C0426,P61,2024-04-25,1,223.0,223.0,Hyderabad,2024,4,25
O01424,C0447,P42,2024-12-02,1,973.0,973.0,Bengaluru,2024,12,2
O01425,C0358,P31,2024-08-06,1,1019.0,1019.0,Bengaluru,2024,8,6
O01426,C0366,P62,2024-12-05,1,129.0,129.0,Bengaluru,2024,12,5
